AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS;ACCOUNT_OU_UID;ACCOUNT_OU_NAME
profile: None;2026-07-17 01:18:08.236916;018134828551;;;;;;prowler-aws-cloudtrail_bedrock_logging_enabled-018134828551-eu-north-1-security-audit-trail;aws;cloudtrail_bedrock_logging_enabled;CloudTrail logs Amazon Bedrock API calls for security auditing;Software and Configuration Checks/AWS Security Best Practices;PASS;Trail security-audit-trail from home region eu-north-1 has an advanced management event selector to log Amazon Bedrock control-plane API calls.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:eu-north-1:018134828551:trail/security-audit-trail;security-audit-trail;;;aws;eu-north-1;"**At least one actively logging CloudTrail trail** records **Amazon Bedrock API activity** through management events or advanced event selectors targeting Bedrock resources.

This check covers **control-plane** operations such as configuration changes through CloudTrail management events and can also cover **data-plane** Bedrock events when advanced event selectors target Bedrock resource types.";"Without CloudTrail logging for Bedrock control-plane operations, changes to prompts, guardrails, agents, flows, or knowledge bases can become invisible, weakening forensics and incident response. Management events do not capture `InvokeModel`; pair this control with `bedrock_model_invocation_logging_enabled` or Bedrock data event selectors for invocation visibility.";;"Enable CloudTrail logging for Amazon Bedrock on **at least one actively logging trail**. At minimum, enable **management events** to capture Bedrock control-plane operations. For invocation-level and other data-plane visibility, add **advanced event selectors** targeting Bedrock resource types or pair this control with `bedrock_model_invocation_logging_enabled`.

For broader region coverage, pair this control with a separate multi-region CloudTrail check. Centralize logs in an encrypted bucket or CloudWatch Logs to support **defense in depth** and forensic readiness for AI workloads.";https://hub.prowler.com/check/cloudtrail_bedrock_logging_enabled;"```yaml
# CloudFormation: enable Bedrock data event logging on an actively logging trail
Resources:
  ExampleTrail:
    Type: AWS::CloudTrail::Trail
    Properties:
      TrailName: <example_resource_name>
      S3BucketName: <example_resource_name>
      IsLogging: true
      AdvancedEventSelectors:
        - Name: Bedrock data events
          FieldSelectors:
            - Field: eventCategory
              Equals:
                - Data
            - Field: resources.type          # CRITICAL: target Bedrock resources
              Equals:
                - AWS::Bedrock::Model
                - AWS::Bedrock::Guardrail
                - AWS::Bedrock::AgentAlias
                - AWS::Bedrock::FlowAlias
                - AWS::Bedrock::InlineAgent
                - AWS::Bedrock::KnowledgeBase
                - AWS::Bedrock::Prompt
```";"```hcl
# Terraform: enable Bedrock data event logging on an actively logging trail
resource ""aws_cloudtrail"" ""example_resource"" {
  name           = ""example_resource""
  s3_bucket_name = ""example_resource""

  advanced_event_selector {
    name = ""Bedrock data events""
    field_selector {
      field  = ""eventCategory""
      equals = [""Data""]
    }
    field_selector {
      field  = ""resources.type""                # CRITICAL: target Bedrock resources
      equals = [""AWS::Bedrock::Model"", ""AWS::Bedrock::Guardrail"", ""AWS::Bedrock::AgentAlias"", ""AWS::Bedrock::FlowAlias"", ""AWS::Bedrock::InlineAgent"", ""AWS::Bedrock::KnowledgeBase"", ""AWS::Bedrock::Prompt""]
    }
  }
}
```";"aws cloudtrail put-event-selectors --trail-name <example_resource_name> --advanced-event-selectors '[{""Name"":""Bedrock data events"",""FieldSelectors"":[{""Field"":""eventCategory"",""Equals"":[""Data""]},{""Field"":""resources.type"",""Equals"":[""AWS::Bedrock::Model"",""AWS::Bedrock::Guardrail"",""AWS::Bedrock::AgentAlias"",""AWS::Bedrock::FlowAlias"",""AWS::Bedrock::InlineAgent"",""AWS::Bedrock::KnowledgeBase"",""AWS::Bedrock::Prompt""]}]}]'";"1. In the AWS Console, open CloudTrail and select a trail that is actively logging
2. Edit the trail and enable Management events to capture Bedrock control-plane operations, or add Bedrock advanced data event selectors for data-plane visibility
3. If using data events, select the Bedrock resource types you want to log
4. Save changes and confirm the trail remains in logging state";AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01 | C5-2025: OPS-12.01B, OPS-15.01B | CCC-v2025.10: CCC.AuditLog.CN02.AR01 | FedRamp-Moderate-Revision-4: au-2-a-d, au-12-a-c | FFIEC: d2-ma-ma-b-2 | HIPAA: 164_308_a_1_ii_d, 164_312_b | ISO27001-2022: A.8.15 | KISA-ISMS-P-2023: 2.9.4 | NIST-800-53-Revision-5: au_2_b, au_12_a, au_12_c | NIST-CSF-2.0: pt_1, ae_3, cm_3 | SecNumCloud-3.2: 12.6 | SOC2: cc_7_2;logging | forensics-ready | gen-ai;;cloudtrail_multi_region_enabled_logging_management_events | bedrock_model_invocation_logging_enabled;"This check passes when CloudTrail captures Bedrock control-plane activity via management events or Bedrock data events via advanced selectors. It does not require multi-region coverage, and it does not by itself guarantee `InvokeModel` visibility unless Bedrock data events are selected; use `bedrock_model_invocation_logging_enabled` for model invocation logs. Additional advanced selector filters such as `eventName` or `resources.ARN` can further narrow effective coverage and should be reviewed explicitly.";5.34.0;https://docs.aws.amazon.com/bedrock/latest/userguide/logging-using-cloudtrail.html | https://docs.aws.amazon.com/awscloudtrail/latest/userguide/logging-data-events-with-cloudtrail.html;;
profile: None;2026-07-17 01:18:08.236916;018134828551;;;;;;prowler-aws-cloudtrail_bucket_requires_mfa_delete-018134828551-eu-north-1-security-audit-trail;aws;cloudtrail_bucket_requires_mfa_delete;CloudTrail trail S3 bucket has MFA delete enabled;Software and Configuration Checks/AWS Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;Trail security-audit-trail bucket (aws-cloudtrail-logs-018134828551-513d4334) does not have MFA delete enabled.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:eu-north-1:018134828551:trail/security-audit-trail;security-audit-trail;;;aws;eu-north-1;"**CloudTrail log buckets** for actively logging trails are evaluated for **MFA Delete** on the associated S3 bucket. The assessment determines whether `MFA Delete` is configured on the in-account log bucket; *if the bucket resides in another account, its configuration should be verified separately*.";Without **MFA Delete**, stolen or over-privileged credentials can permanently delete log versions or change versioning, compromising log **integrity** and **availability**. This enables attacker cover-ups, hinders **forensics**, and weakens evidence for investigations.;;Enable `MFA Delete` on the CloudTrail log bucket with versioning enabled. Enforce **least privilege** so only tightly controlled identities can delete or alter logs, and require MFA for such actions. Apply **defense in depth** using a dedicated logging account and log file integrity validation.;https://hub.prowler.com/check/cloudtrail_bucket_requires_mfa_delete;;;"aws s3api put-bucket-versioning --bucket <CLOUDTRAIL_BUCKET_NAME> --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa ""<MFA_SERIAL> <MFA_CODE>""";"1. Sign in to the AWS Management Console as the root user with MFA enabled
2. Open AWS CloudShell (from the top navigation bar)
3. Run:
   ```bash
   aws s3api put-bucket-versioning --bucket <CLOUDTRAIL_BUCKET_NAME> --versioning-configuration Status=Enabled,MFADelete=Enabled --mfa ""<MFA_SERIAL> <MFA_CODE>""
   ```";C5-2025: AM-07.02B, OPS-16.01B, IAM-09.02B, IAM-09.01AC, COM-04.01AC, PSS-05.01B, PSS-07.02B, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN09.AR01, CCC.AuditLog.CN07.AR01 | CIS-2.0: 2.1.2 | ENS-RD2022: op.exp.8.r4.aws.ct.3 | KISA-ISMS-P-2023: 2.5.3, 2.9.4, 2.10.1, 2.10.2 | KISA-ISMS-P-2023-korean: 2.5.3, 2.9.4, 2.10.1, 2.10.2 | NIS2: 11.7.2 | NIST-CSF-2.0: ds_3 | SecNumCloud-3.2: 12.7;identity-access | forensics-ready;;;;5.34.0;https://docs.aws.amazon.com/AmazonS3/latest/userguide/MultiFactorAuthenticationDelete.html | https://www.trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/CloudTrail/cloudtrail-bucket-mfa-delete-enabled.html;;
profile: None;2026-07-17 01:18:08.236916;018134828551;;;;;;prowler-aws-cloudtrail_cloudwatch_logging_enabled-018134828551-eu-north-1-security-audit-trail;aws;cloudtrail_cloudwatch_logging_enabled;CloudTrail trail has delivered logs to CloudWatch Logs in the last 24 hours;Software and Configuration Checks/AWS Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;Multiregion trail security-audit-trail has not been logging in the last 24h or is not configured to deliver logs.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:eu-north-1:018134828551:trail/security-audit-trail;security-audit-trail;;;aws;eu-north-1;**CloudTrail trails** are configured to send events to **CloudWatch Logs**, and show recent delivery within the last `24h`. Trails without integration or without recent CloudWatch delivery are identified, across single-Region and multi-Region trails.;"Missing or stale CloudWatch delivery weakens visibility and delays detection, impacting confidentiality and integrity. Adversaries can:
- Hide **privilege escalation**
- Perform unauthorized **resource changes**
- Exfiltrate data via API misuse";;Integrate every trail with **CloudWatch Logs** and maintain continuous, near-real-time delivery. Enforce **least privilege** on the delivery role, prefer **multi-Region** coverage, and implement **metric filters and alerts** for sensitive actions. Centralize retention to support **defense in depth**.;https://hub.prowler.com/check/cloudtrail_cloudwatch_logging_enabled;"```yaml
# CloudFormation: enable CloudTrail delivery to CloudWatch Logs
Resources:
  <example_resource_name>:
    Type: AWS::CloudTrail::Trail
    Properties:
      S3BucketName: ""<example_resource_name>""
      CloudWatchLogsLogGroupArn: ""<cloudwatch_log_group_arn>""  # CRITICAL: sends CloudTrail events to CloudWatch Logs
      CloudWatchLogsRoleArn: ""<cloudwatch_logs_role_arn>""      # CRITICAL: role CloudTrail assumes to deliver events
```";"```hcl
# Terraform: enable CloudTrail delivery to CloudWatch Logs
resource ""aws_cloudtrail"" ""<example_resource_name>"" {
  name                       = ""<example_resource_name>""
  s3_bucket_name             = ""<example_resource_name>""
  cloud_watch_logs_group_arn = ""<cloudwatch_log_group_arn>""  # CRITICAL: sends CloudTrail events to CloudWatch Logs
  cloud_watch_logs_role_arn  = ""<cloudwatch_logs_role_arn>""   # CRITICAL: role CloudTrail assumes to deliver events
}
```";aws cloudtrail update-trail --name <trail_name> --cloud-watch-logs-log-group-arn <cloudwatch_log_group_arn> --cloud-watch-logs-role-arn <cloudwatch_logs_role_arn>;"1. In AWS Console, go to CloudTrail > Trails and select the trail
2. In the CloudWatch Logs section, click Edit
3. Set CloudWatch Logs to Enabled
4. Choose an existing Log group (or create new) and select an IAM role with permissions for CreateLogStream/PutLogEvents
5. Click Save changes
6. After a few minutes, verify events appear in the chosen CloudWatch Logs log group";AWS-AI-Security-Framework-1.0: AISF-DETECT-01 | AWS-Foundational-Security-Best-Practices: CloudTrail.5 | AWS-Well-Architected-Framework-Reliability-Pillar: REL06-BP01 | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01 | C5-2025: OIS-04.01AC, OIS-05.02B, AM-01.01AC, OPS-11.02AC, OPS-13.01B, OPS-13.02B, OPS-15.01B, OPS-15.02B, OPS-15.03B, OPS-15.01AC, OPS-26.05B, OPS-26.01AS, IAM-07.04B, SSO-05.01AC, SIM-02.01B, SIM-03.07B, COM-04.01AC, PSS-04.01B, PSS-04.05B, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN09.AR02, CCC.Core.CN04.AR01, CCC.Core.CN04.AR02, CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01, CCC.Logging.CN01.AR02, CCC.LB.CN04.AR01 | CIS-1.4: 3.4 | CIS-1.5: 3.4 | CIS-2.0: 3.4 | ENS-RD2022: op.exp.8.r1.aws.ct.7, op.mon.3.aws.cwl.1 | FedRAMP-20x-KSI-Low-25.05C: ksi-mla | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-7-1, au-12-a-c, si-4-a-b-c | FFIEC: d2-is-is-b-1, d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | GDPR: article_25, article_30 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | HIPAA: 164_308_a_1_ii_d, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | ISO27001-2013: A.12.4.Q | ISO27001-2022: A.8.15, A.8.16 | KISA-ISMS-P-2023: 2.9.4, 2.10.1, 2.10.2, 2.11.3 | KISA-ISMS-P-2023-korean: 2.9.4, 2.10.1, 2.10.2, 2.11.3 | NIS2: 3.2.3.c, 3.2.3.g, 3.4.2.c | NIST-800-171-Revision-2: 3_3_1, 3_3_2, 3_3_3, 3_3_5, 3_6_1, 3_6_2, 3_12_4 | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_6_1, au_6_3, au_7_1, au_12, ca_7, si_4_2, si_4_4, si_4_5, si_4 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_4_1, au_6_1, au_6_3, au_6_4, au_6_5, au_6_6, au_6_9, au_7_1, au_8_b, au_9_7, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, au_16, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | NIST-CSF-1.1: ae_1, ae_3, cm_2, cm_5, cp_4, ra_5, sc_4, pt_1 | NIST-CSF-2.0: ip_8, ae_1, ae_3, cm_1, cm_3, cm_7 | PCI-3.2.1: 3.2, 3.2.3, 3.4, 3.4.d, 10.1, 10.2, 10.2.1, 10.2.2, 10.2.3, 10.2.4, 10.2.6, 10.2.7, 10.3, 10.3.1, 10.3.2, 10.3.3, 10.3.4, 10.3.5, 10.3.6, 10.5, 10.5.3, 10.5.4 | PCI-4.0: 10.2.1.1.10, 10.2.1.2.8, 10.2.1.3.8, 10.2.1.4.8, 10.2.1.5.8, 10.2.1.6.8, 10.2.1.7.8, 10.2.1.8, 10.2.2.8, 10.3.1.8, 10.4.1.1.3, 10.6.3.10, 11.5.2.4, 11.6.1.4, 12.10.5.4, 5.3.4.9, A1.2.1.10, A3.3.1.6, A3.5.1.6 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.6 | SOC2: cc_7_2, cc_7_3, cc_a_1_1, pi_1_3;logging | forensics-ready;;;;5.34.0;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/send-cloudtrail-events-to-cloudwatch-logs.html;;
profile: None;2026-07-17 01:18:08.236916;018134828551;;;;;;prowler-aws-cloudtrail_insights_exist-018134828551-eu-north-1-security-audit-trail;aws;cloudtrail_insights_exist;CloudTrail trail has Insights enabled;Software and Configuration Checks/AWS Security Best Practices/Runtime Behavior Analysis | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;Trail security-audit-trail does not have insight selectors and it is logging.;False;cloudtrail;;low;AwsCloudTrailTrail;arn:aws:cloudtrail:eu-north-1:018134828551:trail/security-audit-trail;security-audit-trail;;;aws;eu-north-1;**CloudTrail trails** that are logging are evaluated for **Insights** via `insight selectors`, which enable anomaly detection on management-event patterns (API call and error rates). The finding pinpoints logging trails where these selectors are missing.;Without **Insights**, abnormal API call or error rates can go unnoticed, delaying detection of credential abuse, privilege escalation, or runaway automation. Attackers may rapidly alter policies, delete resources, or exfiltrate data before response, impacting confidentiality and availability.;;Enable **CloudTrail Insights** on all logging trails (ideally all-Region or organization trails). Activate both `ApiCallRateInsight` and `ApiErrorRateInsight`. Integrate alerts with monitoring and review anomalies regularly. Apply **defense in depth** and least privilege to reduce potential blast radius.;https://hub.prowler.com/check/cloudtrail_insights_exist;"```yaml
Resources:
  <example_resource_name>:
    Type: AWS::CloudTrail::Trail
    Properties:
      TrailName: <example_resource_name>
      S3BucketName: <example_resource_name>
      IsLogging: true
      InsightSelectors:
        - InsightType: ApiCallRateInsight  # Critical fix: enables CloudTrail Insights on the trail
```";"```hcl
resource ""aws_cloudtrail"" ""<example_resource_name>"" {
  name           = ""<example_resource_name>""
  s3_bucket_name = ""<example_resource_name>""
  enable_logging = true

  insight_selector {
    insight_type = ""ApiCallRateInsight""  # Critical fix: enables CloudTrail Insights on the trail
  }
}
```";"aws cloudtrail put-insight-selectors --trail-name <TRAIL_NAME> --insight-selectors '[{""InsightType"":""ApiCallRateInsight""}]'";"1. In the AWS Console, go to CloudTrail > Trails
2. Select the trail that is logging
3. Click Edit on the CloudTrail Insights section
4. Enable Insights and select API call rate (or Error rate)
5. Save changes";AWS-AI-Security-Framework-1.0: AISF-DETECT-01 | C5-2025: OIS-05.02B, SIM-03.07B, COM-04.01AC, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01 | ENS-RD2022: op.exp.8.r1.aws.ct.2, op.exp.8.r1.aws.ct.3 | KISA-ISMS-P-2023: 2.9.4, 2.10.1, 2.10.2, 2.11.3 | KISA-ISMS-P-2023-korean: 2.9.4, 2.10.1, 2.10.2, 2.11.3 | NIST-CSF-2.0: cm_1, dp_4 | PCI-4.0: 10.3.2.2, 10.3.3.4, 10.3.4.3, 10.5.1.3, 5.3.4.8, A1.2.1.8 | SecNumCloud-3.2: 12.9;forensics-ready;;;;5.34.0;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/logging-insights-events-with-cloudtrail.html | https://awscli.amazonaws.com/v2/documentation/api/2.18.18/reference/cloudtrail/put-insight-selectors.html | https://registry.terraform.io/providers/hashicorp/aws/latest/docs/resources/cloudtrail;;
profile: None;2026-07-17 01:18:08.236916;018134828551;;;;;;prowler-aws-cloudtrail_kms_encryption_enabled-018134828551-eu-north-1-security-audit-trail;aws;cloudtrail_kms_encryption_enabled;CloudTrail trail logs are encrypted at rest with a KMS key;Software and Configuration Checks/AWS Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;Multiregion trail security-audit-trail has encryption disabled.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:eu-north-1:018134828551:trail/security-audit-trail;security-audit-trail;;;aws;eu-north-1;**AWS CloudTrail trails** are evaluated for use of **SSE-KMS** with a customer-managed KMS key to encrypt delivered log files at rest in S3. Trails without a configured KMS key are identified. *Applies to single-Region and multi-Region trails.*;Absent a **customer-managed KMS key**, log protection relies only on storage permissions. Bucket misconfigurations or stolen credentials can expose audit data, aiding evasion and lateral movement. Missing key-level controls, rotation, and usage audit weaken **confidentiality** and **forensic integrity**.;;Enable **SSE-KMS** on every trail using a **customer-managed KMS key**. Apply **least privilege** so only authorized roles can `Decrypt`, and enforce **separation of duties** between key admins and log readers. Rotate keys and monitor key usage to provide **defense in depth** for CloudTrail data.;https://hub.prowler.com/check/cloudtrail_kms_encryption_enabled;"```yaml
# CloudFormation: enable KMS encryption for an existing/new CloudTrail
Resources:
  <example_resource_name>:
    Type: AWS::CloudTrail::Trail
    Properties:
      S3BucketName: <example_resource_name>
      KmsKeyId: <example_resource_id>  # Critical: sets the KMS key to encrypt CloudTrail logs at rest
```";"```hcl
# Enable KMS encryption for CloudTrail
resource ""aws_cloudtrail"" ""<example_resource_name>"" {
  name           = ""<example_resource_name>""
  s3_bucket_name = ""<example_resource_name>""
  kms_key_id     = ""<example_resource_id>"" # Critical: uses this KMS key to encrypt CloudTrail logs
}
```";aws cloudtrail update-trail --name <trail_name> --kms-key-id <kms_key_arn_or_id>;"1. In the AWS Console, go to CloudTrail > Trails
2. Select the trail <trail_name>, click Edit
3. Under Log file encryption, choose Use a KMS key and select <cloudtrail_kms_key>
4. Click Save changes";AWS-AI-Security-Framework-1.0: AISF-INFRA-05, AISF-DETECT-01 | AWS-Foundational-Security-Best-Practices: CloudTrail.2 | AWS-Foundational-Technical-Review: SDAT-002 | AWS-Well-Architected-Framework-Security-Pillar: SEC08-BP02 | C5-2025: OIS-08.02B, OPS-11.02AC, OPS-13.03B, OPS-26.01AS, OPS-31.01B, IAM-07.03B, IAM-08.06B, CRY-01.02AC, CRY-05.02B, CRY-05.01AC, CRY-10.01AC, CRY-11.01B, SIM-03.06B, SIM-03.07B, COM-04.01AC, PSS-04.04B, PSS-12.02B, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN09.AR01, CCC.Core.CN09.AR02, CCC.Core.CN02.AR01 | CISA: your-systems-3, your-data-1 | CIS-1.4: 3.7 | CIS-1.5: 3.7 | CIS-2.0: 3.7 | CIS-3.0: 3.5 | CIS-4.0.1: 3.5 | CIS-5.0: 3.5 | CIS-6.0: 4.5 | CIS-7.0: 4.5 | ENS-RD2022: op.exp.8.r4.aws.ct.4, op.exp.8.r4.aws.ct.7 | FedRAMP-20x-KSI-Low-25.05C: ksi-mla, ksi-svc | FedRAMP-Low-Revision-4: au-9 | FedRamp-Moderate-Revision-4: au-9, sc-28 | GDPR: article_25, article_30, article_32 | GxP-21-CFR-Part-11: 11.10-c, 11.30 | GxP-EU-Annex-11: 7.1-data-storage-damage-protection | HIPAA: 164_308_a_1_ii_b, 164_308_a_1_ii_d, 164_308_a_4_ii_a, 164_312_a_2_iv, 164_312_c_1, 164_312_c_2, 164_312_e_2_ii | ISO27001-2022: A.8.11, A.8.15, A.8.16, A.8.24 | KISA-ISMS-P-2023: 2.7.2, 2.10.1, 2.10.2 | KISA-ISMS-P-2023-korean: 2.7.2, 2.10.1, 2.10.2 | NIS2: 9.2.a | NIST-800-171-Revision-2: 3_3_8, 3_13_11, 3_13_16 | NIST-800-53-Revision-4: au_9, sc_28 | NIST-800-53-Revision-5: au_9_3, cm_6_a, cm_9_b, cp_9_d, sc_8_3, sc_8_4, sc_13_a, sc_28_1, si_19_4 | NIST-CSF-1.1: ds_1 | NIST-CSF-2.0: ds_1, ds_5, pt_1, pt_4 | PCI-3.2.1: 3.4, 3.4.1, 3.4.1.a, 3.4.1.c, 3.4.a, 3.4.b, 3.4.d, 8.2, 8.2.1, 8.2.1.a | PCI-4.0: 10.3.2.4, 10.3.3.6, 10.3.4.5, 3.5.1.5, 8.3.2.9, A1.2.1.11 | ProwlerThreatScore-1.0: 4.2.3 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 12.7;encryption;;;;5.34.0;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/encrypting-cloudtrail-log-files-with-aws-kms.html | https://trendmicro.com/trendaivisiononecloudriskmanagement/knowledge-base/aws/CloudTrail/cloudtrail-logs-encrypted.html | https://www.stream.security/rules/ensure-cloudtrail-logs-are-encrypted-at-rest | https://www.clouddefense.ai/compliance-rules/cis-v130/logging/cis-v130-3-7;;
