AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS;ACCOUNT_OU_UID;ACCOUNT_OU_NAME
profile: None;2026-07-17 01:02:50.516997;018134828551;;;;;;prowler-aws-cloudtrail_bedrock_logging_enabled-018134828551-eu-west-1-018134828551;aws;cloudtrail_bedrock_logging_enabled;CloudTrail logs Amazon Bedrock API calls for security auditing;Software and Configuration Checks/AWS Security Best Practices;FAIL;No CloudTrail trails are configured to log Amazon Bedrock API calls.;False;cloudtrail;;medium;AwsCloudTrailTrail;arn:aws:cloudtrail:eu-west-1:018134828551:trail;018134828551;;;aws;eu-west-1;"**At least one actively logging CloudTrail trail** records **Amazon Bedrock API activity** through management events or advanced event selectors targeting Bedrock resources.

This check covers **control-plane** operations such as configuration changes through CloudTrail management events and can also cover **data-plane** Bedrock events when advanced event selectors target Bedrock resource types.";"Without CloudTrail logging for Bedrock control-plane operations, changes to prompts, guardrails, agents, flows, or knowledge bases can become invisible, weakening forensics and incident response. Management events do not capture `InvokeModel`; pair this control with `bedrock_model_invocation_logging_enabled` or Bedrock data event selectors for invocation visibility.";;"Enable CloudTrail logging for Amazon Bedrock on **at least one actively logging trail**. At minimum, enable **management events** to capture Bedrock control-plane operations. For invocation-level and other data-plane visibility, add **advanced event selectors** targeting Bedrock resource types or pair this control with `bedrock_model_invocation_logging_enabled`.

For broader region coverage, pair this control with a separate multi-region CloudTrail check. Centralize logs in an encrypted bucket or CloudWatch Logs to support **defense in depth** and forensic readiness for AI workloads.";https://hub.prowler.com/check/cloudtrail_bedrock_logging_enabled;"```yaml
# CloudFormation: enable Bedrock data event logging on an actively logging trail
Resources:
  ExampleTrail:
    Type: AWS::CloudTrail::Trail
    Properties:
      TrailName: <example_resource_name>
      S3BucketName: <example_resource_name>
      IsLogging: true
      AdvancedEventSelectors:
        - Name: Bedrock data events
          FieldSelectors:
            - Field: eventCategory
              Equals:
                - Data
            - Field: resources.type          # CRITICAL: target Bedrock resources
              Equals:
                - AWS::Bedrock::Model
                - AWS::Bedrock::Guardrail
                - AWS::Bedrock::AgentAlias
                - AWS::Bedrock::FlowAlias
                - AWS::Bedrock::InlineAgent
                - AWS::Bedrock::KnowledgeBase
                - AWS::Bedrock::Prompt
```";"```hcl
# Terraform: enable Bedrock data event logging on an actively logging trail
resource ""aws_cloudtrail"" ""example_resource"" {
  name           = ""example_resource""
  s3_bucket_name = ""example_resource""

  advanced_event_selector {
    name = ""Bedrock data events""
    field_selector {
      field  = ""eventCategory""
      equals = [""Data""]
    }
    field_selector {
      field  = ""resources.type""                # CRITICAL: target Bedrock resources
      equals = [""AWS::Bedrock::Model"", ""AWS::Bedrock::Guardrail"", ""AWS::Bedrock::AgentAlias"", ""AWS::Bedrock::FlowAlias"", ""AWS::Bedrock::InlineAgent"", ""AWS::Bedrock::KnowledgeBase"", ""AWS::Bedrock::Prompt""]
    }
  }
}
```";"aws cloudtrail put-event-selectors --trail-name <example_resource_name> --advanced-event-selectors '[{""Name"":""Bedrock data events"",""FieldSelectors"":[{""Field"":""eventCategory"",""Equals"":[""Data""]},{""Field"":""resources.type"",""Equals"":[""AWS::Bedrock::Model"",""AWS::Bedrock::Guardrail"",""AWS::Bedrock::AgentAlias"",""AWS::Bedrock::FlowAlias"",""AWS::Bedrock::InlineAgent"",""AWS::Bedrock::KnowledgeBase"",""AWS::Bedrock::Prompt""]}]}]'";"1. In the AWS Console, open CloudTrail and select a trail that is actively logging
2. Edit the trail and enable Management events to capture Bedrock control-plane operations, or add Bedrock advanced data event selectors for data-plane visibility
3. If using data events, select the Bedrock resource types you want to log
4. Save changes and confirm the trail remains in logging state";AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP01 | C5-2025: OPS-12.01B, OPS-15.01B | CCC-v2025.10: CCC.AuditLog.CN02.AR01 | FedRamp-Moderate-Revision-4: au-2-a-d, au-12-a-c | FFIEC: d2-ma-ma-b-2 | HIPAA: 164_308_a_1_ii_d, 164_312_b | ISO27001-2022: A.8.15 | KISA-ISMS-P-2023: 2.9.4 | NIST-800-53-Revision-5: au_2_b, au_12_a, au_12_c | NIST-CSF-2.0: pt_1, ae_3, cm_3 | SecNumCloud-3.2: 12.6 | SOC2: cc_7_2;logging | forensics-ready | gen-ai;;cloudtrail_multi_region_enabled_logging_management_events | bedrock_model_invocation_logging_enabled;"This check passes when CloudTrail captures Bedrock control-plane activity via management events or Bedrock data events via advanced selectors. It does not require multi-region coverage, and it does not by itself guarantee `InvokeModel` visibility unless Bedrock data events are selected; use `bedrock_model_invocation_logging_enabled` for model invocation logs. Additional advanced selector filters such as `eventName` or `resources.ARN` can further narrow effective coverage and should be reviewed explicitly.";5.34.0;https://docs.aws.amazon.com/bedrock/latest/userguide/logging-using-cloudtrail.html | https://docs.aws.amazon.com/awscloudtrail/latest/userguide/logging-data-events-with-cloudtrail.html;;
profile: None;2026-07-17 01:02:50.516997;018134828551;;;;;;prowler-aws-cloudtrail_multi_region_enabled-018134828551-ap-northeast-1-018134828551;aws;cloudtrail_multi_region_enabled;Region has at least one CloudTrail trail logging;Software and Configuration Checks/AWS Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-1:018134828551:trail;018134828551;;;aws;ap-northeast-1;**AWS CloudTrail** has at least one trail with `logging` enabled in every region. A **multi-region trail** or a regional trail counts for coverage in that region.;"Missing coverage in any region creates **visibility gaps**.

Attackers can use lesser-monitored regions to run API actions, hide **unauthorized changes**, and exfiltrate data without audit trails, weakening **detective controls**, hindering **forensics**, and delaying response (confidentiality and integrity).";;"Use a **multi-region CloudTrail trail** or per-region trails so `logging` is active in every region, including unused ones.

Centralize logs, enforce **least privilege** to log stores, and add **defense-in-depth** with encryption, integrity validation, and retention. Continuously monitor trail health to catch gaps.";https://hub.prowler.com/check/cloudtrail_multi_region_enabled;"```yaml
# CloudFormation: Create a multi-region CloudTrail and start logging
Resources:
  <example_resource_name>:
    Type: AWS::CloudTrail::Trail
    Properties:
      TrailName: <example_resource_name>
      S3BucketName: <example_resource_name>
      IsMultiRegionTrail: true  # Critical: applies the trail to all regions
      IsLogging: true           # Critical: ensures the trail is logging
```";"```hcl
# Terraform: Multi-region CloudTrail with logging enabled
resource ""aws_cloudtrail"" ""<example_resource_name>"" {
  name           = ""<example_resource_name>""
  s3_bucket_name = ""<example_resource_name>""

  is_multi_region_trail = true  # Critical: applies the trail to all regions
  enable_logging        = true  # Critical: ensures the trail is logging
}
```";;"1. In the AWS Console, go to CloudTrail > Trails
2. If no trail exists: Click Create trail, enter a name, choose an S3 bucket, set Apply trail to all regions = Yes, then Create (logging starts)
3. If a trail exists: Select it, click Edit, set Apply trail to all regions = Yes, Save
4. If Status shows Not logging, click Start logging";AWS-Account-Security-Onboarding: Enable as part of Organization trail | AWS-AI-Security-Framework-1.0: AISF-DETECT-01 | AWS-Foundational-Security-Best-Practices: CloudTrail.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | C5-2025: OIS-05.01B, OIS-05.02B, PS-02.01B, PS-02.01AS, PS-02.02AS, OPS-15.03B, IAM-07.04B, DEV-08.02B, SIM-03.06B, SIM-03.07B, COM-04.01AC, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN09.AR02, CCC.Core.CN04.AR01, CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01, CCC.AuditLog.CN05.AR01, CCC.Logging.CN01.AR01, CCC.IAM.CN10.AR02 | CISA: your-systems-3, your-data-2 | CIS-1.4: 3.1 | CIS-1.5: 3.1 | CIS-2.0: 3.1 | CIS-3.0: 3.1 | CIS-4.0.1: 3.1 | CIS-5.0: 3.1 | CIS-6.0: 4.1 | CIS-7.0: 4.1 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | FedRAMP-20x-KSI-Low-25.05C: ksi-cmt, ksi-mla, ksi-mla-07 | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | GDPR: article_25, article_30 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | ISO27001-2013: A.12.4.T | KISA-ISMS-P-2023: 2.9.4, 2.10.1, 2.10.2 | KISA-ISMS-P-2023-korean: 2.9.4, 2.10.1, 2.10.2 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | PCI-3.2.1: 3.2, 3.2.3, 3.4, 3.4.d, 10.1, 10.2, 10.2.1, 10.2.2, 10.2.3, 10.2.4, 10.2.6, 10.2.7, 10.3, 10.3.1, 10.3.2, 10.3.3, 10.3.4, 10.3.5, 10.3.6, 10.5, 10.5.4 | PCI-4.0: 10.2.1.1.22, 10.2.1.2.19, 10.2.1.3.19, 10.2.1.4.19, 10.2.1.5.19, 10.2.1.6.19, 10.2.1.7.19, 10.2.1.19, 10.2.2.19, 10.3.1.19, 10.6.3.24, 5.3.4.22, A1.2.1.23 | ProwlerThreatScore-1.0: 3.1.1 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.2, 12.6, 14.2, 16.6 | SOC2: cc_2_1, cc_7_2, cc_a_1_1, pi_1_3;logging | forensics-ready;;;;5.34.0;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;;
profile: None;2026-07-17 01:02:50.516997;018134828551;;;;;;prowler-aws-cloudtrail_multi_region_enabled-018134828551-ap-northeast-2-018134828551;aws;cloudtrail_multi_region_enabled;Region has at least one CloudTrail trail logging;Software and Configuration Checks/AWS Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-2:018134828551:trail;018134828551;;;aws;ap-northeast-2;**AWS CloudTrail** has at least one trail with `logging` enabled in every region. A **multi-region trail** or a regional trail counts for coverage in that region.;"Missing coverage in any region creates **visibility gaps**.

Attackers can use lesser-monitored regions to run API actions, hide **unauthorized changes**, and exfiltrate data without audit trails, weakening **detective controls**, hindering **forensics**, and delaying response (confidentiality and integrity).";;"Use a **multi-region CloudTrail trail** or per-region trails so `logging` is active in every region, including unused ones.

Centralize logs, enforce **least privilege** to log stores, and add **defense-in-depth** with encryption, integrity validation, and retention. Continuously monitor trail health to catch gaps.";https://hub.prowler.com/check/cloudtrail_multi_region_enabled;"```yaml
# CloudFormation: Create a multi-region CloudTrail and start logging
Resources:
  <example_resource_name>:
    Type: AWS::CloudTrail::Trail
    Properties:
      TrailName: <example_resource_name>
      S3BucketName: <example_resource_name>
      IsMultiRegionTrail: true  # Critical: applies the trail to all regions
      IsLogging: true           # Critical: ensures the trail is logging
```";"```hcl
# Terraform: Multi-region CloudTrail with logging enabled
resource ""aws_cloudtrail"" ""<example_resource_name>"" {
  name           = ""<example_resource_name>""
  s3_bucket_name = ""<example_resource_name>""

  is_multi_region_trail = true  # Critical: applies the trail to all regions
  enable_logging        = true  # Critical: ensures the trail is logging
}
```";;"1. In the AWS Console, go to CloudTrail > Trails
2. If no trail exists: Click Create trail, enter a name, choose an S3 bucket, set Apply trail to all regions = Yes, then Create (logging starts)
3. If a trail exists: Select it, click Edit, set Apply trail to all regions = Yes, Save
4. If Status shows Not logging, click Start logging";AWS-Account-Security-Onboarding: Enable as part of Organization trail | AWS-AI-Security-Framework-1.0: AISF-DETECT-01 | AWS-Foundational-Security-Best-Practices: CloudTrail.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | C5-2025: OIS-05.01B, OIS-05.02B, PS-02.01B, PS-02.01AS, PS-02.02AS, OPS-15.03B, IAM-07.04B, DEV-08.02B, SIM-03.06B, SIM-03.07B, COM-04.01AC, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN09.AR02, CCC.Core.CN04.AR01, CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01, CCC.AuditLog.CN05.AR01, CCC.Logging.CN01.AR01, CCC.IAM.CN10.AR02 | CISA: your-systems-3, your-data-2 | CIS-1.4: 3.1 | CIS-1.5: 3.1 | CIS-2.0: 3.1 | CIS-3.0: 3.1 | CIS-4.0.1: 3.1 | CIS-5.0: 3.1 | CIS-6.0: 4.1 | CIS-7.0: 4.1 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | FedRAMP-20x-KSI-Low-25.05C: ksi-cmt, ksi-mla, ksi-mla-07 | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | GDPR: article_25, article_30 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | ISO27001-2013: A.12.4.T | KISA-ISMS-P-2023: 2.9.4, 2.10.1, 2.10.2 | KISA-ISMS-P-2023-korean: 2.9.4, 2.10.1, 2.10.2 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | PCI-3.2.1: 3.2, 3.2.3, 3.4, 3.4.d, 10.1, 10.2, 10.2.1, 10.2.2, 10.2.3, 10.2.4, 10.2.6, 10.2.7, 10.3, 10.3.1, 10.3.2, 10.3.3, 10.3.4, 10.3.5, 10.3.6, 10.5, 10.5.4 | PCI-4.0: 10.2.1.1.22, 10.2.1.2.19, 10.2.1.3.19, 10.2.1.4.19, 10.2.1.5.19, 10.2.1.6.19, 10.2.1.7.19, 10.2.1.19, 10.2.2.19, 10.3.1.19, 10.6.3.24, 5.3.4.22, A1.2.1.23 | ProwlerThreatScore-1.0: 3.1.1 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.2, 12.6, 14.2, 16.6 | SOC2: cc_2_1, cc_7_2, cc_a_1_1, pi_1_3;logging | forensics-ready;;;;5.34.0;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;;
profile: None;2026-07-17 01:02:50.516997;018134828551;;;;;;prowler-aws-cloudtrail_multi_region_enabled-018134828551-ap-northeast-3-018134828551;aws;cloudtrail_multi_region_enabled;Region has at least one CloudTrail trail logging;Software and Configuration Checks/AWS Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/AWS Foundational Security Best Practices | Software and Configuration Checks/Industry and Regulatory Standards/CIS AWS Foundations Benchmark;FAIL;No CloudTrail trails enabled with logging were found.;False;cloudtrail;;high;AwsCloudTrailTrail;arn:aws:cloudtrail:ap-northeast-3:018134828551:trail;018134828551;;;aws;ap-northeast-3;**AWS CloudTrail** has at least one trail with `logging` enabled in every region. A **multi-region trail** or a regional trail counts for coverage in that region.;"Missing coverage in any region creates **visibility gaps**.

Attackers can use lesser-monitored regions to run API actions, hide **unauthorized changes**, and exfiltrate data without audit trails, weakening **detective controls**, hindering **forensics**, and delaying response (confidentiality and integrity).";;"Use a **multi-region CloudTrail trail** or per-region trails so `logging` is active in every region, including unused ones.

Centralize logs, enforce **least privilege** to log stores, and add **defense-in-depth** with encryption, integrity validation, and retention. Continuously monitor trail health to catch gaps.";https://hub.prowler.com/check/cloudtrail_multi_region_enabled;"```yaml
# CloudFormation: Create a multi-region CloudTrail and start logging
Resources:
  <example_resource_name>:
    Type: AWS::CloudTrail::Trail
    Properties:
      TrailName: <example_resource_name>
      S3BucketName: <example_resource_name>
      IsMultiRegionTrail: true  # Critical: applies the trail to all regions
      IsLogging: true           # Critical: ensures the trail is logging
```";"```hcl
# Terraform: Multi-region CloudTrail with logging enabled
resource ""aws_cloudtrail"" ""<example_resource_name>"" {
  name           = ""<example_resource_name>""
  s3_bucket_name = ""<example_resource_name>""

  is_multi_region_trail = true  # Critical: applies the trail to all regions
  enable_logging        = true  # Critical: ensures the trail is logging
}
```";;"1. In the AWS Console, go to CloudTrail > Trails
2. If no trail exists: Click Create trail, enter a name, choose an S3 bucket, set Apply trail to all regions = Yes, then Create (logging starts)
3. If a trail exists: Select it, click Edit, set Apply trail to all regions = Yes, Save
4. If Status shows Not logging, click Start logging";AWS-Account-Security-Onboarding: Enable as part of Organization trail | AWS-AI-Security-Framework-1.0: AISF-DETECT-01 | AWS-Foundational-Security-Best-Practices: CloudTrail.1 | AWS-Well-Architected-Framework-Security-Pillar: SEC04-BP02, SEC04-BP03 | C5-2025: OIS-05.01B, OIS-05.02B, PS-02.01B, PS-02.01AS, PS-02.02AS, OPS-15.03B, IAM-07.04B, DEV-08.02B, SIM-03.06B, SIM-03.07B, COM-04.01AC, PSS-12.03AC | CCC-v2025.10: CCC.Core.CN09.AR02, CCC.Core.CN04.AR01, CCC.Core.CN04.AR03, CCC.AuditLog.CN02.AR01, CCC.AuditLog.CN05.AR01, CCC.Logging.CN01.AR01, CCC.IAM.CN10.AR02 | CISA: your-systems-3, your-data-2 | CIS-1.4: 3.1 | CIS-1.5: 3.1 | CIS-2.0: 3.1 | CIS-3.0: 3.1 | CIS-4.0.1: 3.1 | CIS-5.0: 3.1 | CIS-6.0: 4.1 | CIS-7.0: 4.1 | ENS-RD2022: op.acc.6.r5.aws.iam.1, op.exp.5.aws.ct.1, op.exp.8.aws.ct.1, op.exp.8.aws.ct.6, op.exp.9.aws.ct.1, op.mon.1.aws.ct.1 | FedRAMP-20x-KSI-Low-25.05C: ksi-cmt, ksi-mla, ksi-mla-07 | FedRAMP-Low-Revision-4: ac-2, au-2, ca-7 | FedRamp-Moderate-Revision-4: ac-2-4, ac-2-g, au-2-a-d, au-3, au-6-1-3, au-12-a-c, ca-7-a-b, si-4-16, si-4-2, si-4-4, si-4-5 | FFIEC: d2-ma-ma-b-1, d2-ma-ma-b-2, d3-dc-an-b-3, d3-dc-an-b-4, d3-dc-an-b-5, d3-dc-ev-b-1, d3-dc-ev-b-3, d3-pc-im-b-3, d3-pc-im-b-7, d5-dr-de-b-3 | GDPR: article_25, article_30 | GxP-21-CFR-Part-11: 11.10-e, 11.10-k, 11.300-d | GxP-EU-Annex-11: 1-risk-management, 4.2-validation-documentation-change-control | HIPAA: 164_308_a_1_ii_d, 164_308_a_3_ii_a, 164_308_a_6_ii, 164_312_b, 164_312_e_2_i | ISO27001-2013: A.12.4.T | KISA-ISMS-P-2023: 2.9.4, 2.10.1, 2.10.2 | KISA-ISMS-P-2023-korean: 2.9.4, 2.10.1, 2.10.2 | NIST-800-171-Revision-2: 3_1_12, 3_3_1, 3_3_2, 3_3_3, 3_4_1, 3_6_1, 3_6_2, 3_13_1, 3_13_2, 3_14_6, 3_14_7 | NIST-800-53-Revision-4: ac_2_4, ac_2, au_2, au_3, au_12, cm_2 | NIST-800-53-Revision-5: ac_2_4, ac_3_1, ac_3_10, ac_4_26, ac_6_9, au_2_b, au_3_1, au_3_a, au_3_b, au_3_c, au_3_d, au_3_e, au_3_f, au_6_3, au_6_4, au_6_6, au_6_9, au_8_b, au_10, au_12_a, au_12_c, au_12_1, au_12_2, au_12_3, au_12_4, au_14_a, au_14_b, au_14_3, ca_7_b, cm_5_1_b, cm_6_a, cm_9_b, ia_3_3_b, ma_4_1_a, pm_14_a_1, pm_14_b, pm_31, sc_7_9_b, si_1_1_c, si_3_8_b, si_4_2, si_4_17, si_4_20, si_7_8, si_10_1_c | NIST-CSF-1.1: ae_1, ae_3, ae_4, cm_1, cm_3, cm_6, cm_7, am_3, ac_6, ds_5, ma_2, pt_1 | PCI-3.2.1: 3.2, 3.2.3, 3.4, 3.4.d, 10.1, 10.2, 10.2.1, 10.2.2, 10.2.3, 10.2.4, 10.2.6, 10.2.7, 10.3, 10.3.1, 10.3.2, 10.3.3, 10.3.4, 10.3.5, 10.3.6, 10.5, 10.5.4 | PCI-4.0: 10.2.1.1.22, 10.2.1.2.19, 10.2.1.3.19, 10.2.1.4.19, 10.2.1.5.19, 10.2.1.6.19, 10.2.1.7.19, 10.2.1.19, 10.2.2.19, 10.3.1.19, 10.6.3.24, 5.3.4.22, A1.2.1.23 | ProwlerThreatScore-1.0: 3.1.1 | RBI-Cyber-Security-Framework: annex_i_7_4 | SecNumCloud-3.2: 12.2, 12.6, 14.2, 16.6 | SOC2: cc_2_1, cc_7_2, cc_a_1_1, pi_1_3;logging | forensics-ready;;;;5.34.0;https://docs.aws.amazon.com/awscloudtrail/latest/userguide/cloudtrailconcepts.html#cloudtrail-concepts-management-events;;
